사용월,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2022-08,41110057,5630,5630번(광명공영차고지~목동역),33,서울남부지방법원.서울남부지방검찰청,914,56,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),34,서울남부지방법원.서울남부지방검찰청,"1,597",180,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),35,양천구청.양천보건소,878,805,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),36,양천문화회관.양천일자리센터,674,575,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),37,목동10단지상가,871,434,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),38,목동12단지,"1,251",378,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),39,양천구민체육센터.양천일자리센터,698,132,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),40,양천구청,"1,947",134,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),41,목동13단지,586,184,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),42,갈산초등학교정문,"1,703",370,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),43,기업은행구로중앙지점,"2,890","2,389",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),44,구로역.구로기계공구상가,"2,098","2,050",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),45,쌍용구로정비사업소,"5,563","1,232",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),46,우리유앤미아파트,"2,072","1,374",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),47,구로119안전센터,"2,584","3,222",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),48,구로4동우체국.고대구로병원정문,"6,092","3,655",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),49,구로시장,"1,950","1,586",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),50,남구로역,"2,638","3,453",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),51,가리봉시장,"1,675","1,879",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),52,디지털단지오거리.가산파출소,"1,125","1,585",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),53,디지털단지오거리,"2,219","2,779",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),54,가산동주민센터.금천글로벌센터,"1,597","2,554",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),55,구립가산도서관.두산위브아파트,"1,470","2,406",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),56,독산사거리,567,"2,992",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),57,홈플러스금천점,"3,952","4,433",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),58,독산동우시장.금천50플러스센터,"1,839","3,096",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),59,독산근린공원,98,"2,209",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),60,독산주공14단지,88,"1,522",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),61,독산주공13단지,"1,067","3,037",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),62,아파트형공장,288,"1,682",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),63,하안주공8.13단지,568,"1,155",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),64,하안사거리.7단지,"1,333","2,117",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),65,하안소방파출소,"1,190","1,198",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),66,하안버스공영차고지,"2,123",811,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),67,안터마을입구,15,572,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),68,밤일마을입구,106,"2,823",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),69,밤일마을,"1,813","2,715",2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),70,범안사거리,711,249,2022-09-03 10:18:19
2022-08,41110057,5630,5630번(광명공영차고지~목동역),71,광명공영차고지종점,0,"2,515",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),1,노온사동차고지,408,6,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),2,온신초등학교,754,60,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),3,사들,172,114,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),4,동창골,183,121,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),5,장절리,352,89,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),6,원가학,612,166,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),7,뒷골사거리,396,90,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),8,KTX광명역3번출구,"4,256",825,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),9,광명역데시앙.일직동행정복지센터,615,208,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),10,광명역써밋플레이스정문,"1,048",98,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),11,호봉골,"1,912",96,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),12,무의공이순신장군묘,"2,118",146,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),13,기형도문학관.황용사,997,317,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),14,충현중학교.광휘고등학교.오리서원,"1,268","1,029",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),15,소하2동행정복지센터.광명동굴길입구,"3,283","1,423",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),16,광명시여성비전센터,"2,569",460,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),17,창의경영고,"1,290",650,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),18,기아자동차후문.한소망교회,"1,662","1,001",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),19,광명역세권1단지후문,"2,322",900,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),20,기아사거리,481,201,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),21,기아교차로,170,579,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),22,광명테크노파크,"4,496","3,091",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),23,신촌마을아파트2단지,"3,738","1,663",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),24,신촌마을아파트,"3,431","1,380",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),25,신촌마을,"6,461","2,802",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),26,시흥대교,787,"4,428",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),27,시흥사거리.금천파출소,"1,242","4,110",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),28,시흥사거리,"2,531","4,039",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),29,문일고입구,"2,139","1,223",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),30,백산초등학교,"3,932","2,793",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),31,은행나무입구사거리,"2,384","1,947",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),32,경남아파트,"4,289","1,125",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),33,시흥초등학교.금천구보훈회관,"2,105","1,059",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),34,동산교회앞,"2,903","2,258",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),35,현대시장.시흥4동주민센터,"6,298","2,885",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),36,남부여성발전센터,"3,349","3,718",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),37,독산동정훈단지,"4,555","2,505",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),38,독산4동주민센터,"3,177","1,592",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),39,독산동성당앞,"2,845","1,779",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),40,독산동쌈지공원,"3,116","1,665",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),41,독산동남문시장,"3,432","1,445",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),42,독산3동주민센터,"4,600","2,536",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),43,모두의학교.금천문화예술정보학교,"4,537","3,049",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),44,구로디지털단지역,"8,314","21,702",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),45,동작상떼빌아파트,"1,390","1,684",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),46,신대방경남아파트,"2,732","3,487",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),47,신대방현대아파트,"3,370","2,176",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),48,보라매공원,"2,399","2,920",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),49,보라매역.동작세무서,"2,846","4,620",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),50,강남중학교,"3,134","2,478",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),51,서울지방병무청앞,"1,692","1,504",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),52,공군호텔,"4,047","2,109",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),53,샛강역.앙카라공원,"4,218","6,927",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),54,진주아파트,638,"2,225",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),55,여의동주민센터,453,"4,334",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),56,63빌딩.가톨릭대학교여의도성모병원,"5,166","10,042",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),57,여의도중학교,200,"3,172",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),58,여의나루역,"1,828","6,484",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),59,여의도순복음교회,"3,029","5,120",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),60,여의도순복음교회,"3,788",133,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),61,여의도공원,"1,598",445,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),62,여의나루역,"8,775","2,027",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),63,여의도중학교,"1,800",855,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),64,63빌딩.가톨릭대학교여의도성모병원,"11,557","5,688",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),65,여의동주민센터,"2,103","1,185",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),66,KBS별관,"8,647","3,260",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),67,공군호텔,"3,864","5,258",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),68,서울지방병무청,"3,002","2,728",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),69,보라매역.동작세무서,"6,429","3,917",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),70,보라매공원,"1,829","2,716",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),71,경남아너스빌아파트,"2,376","2,982",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),72,강남성심병원.대림성모병원,"4,233","3,482",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),73,서울영림초등학교,"2,546","3,315",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),74,구로디지털단지역,"16,361","5,186",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),75,모두의학교.금천문화예술정보학교,"4,070","6,037",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),76,독산3동주민센터,"1,688","4,302",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),77,독산동남문시장,"1,213","2,914",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),78,독산동쌈지공원,"2,328","3,768",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),79,독산동성당앞,"2,308","3,734",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),80,독산동정훈단지,"4,370","6,226",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),81,남부여성발전센터,"2,726","4,282",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),82,현대시장.시흥4동주민센터,"4,008","4,394",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),83,동산교회앞,"1,810","2,900",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),84,시흥초등학교.금천구보훈회관,"1,465","2,949",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),85,은행나무입구사거리,"1,442","3,844",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),86,백산초등학교,"2,330","4,379",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),87,문일고입구,"1,582","2,502",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),88,시흥사거리.시흥대교,"9,556","2,159",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),89,신촌마을,954,"5,436",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),90,소하단독필지,"2,041","4,171",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),91,소하6단지,"1,810","2,962",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),92,소하7단지,"1,786","1,919",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),93,기아자동차입구,54,226,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),94,기아자동차출하사무소,155,700,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),95,기아자동차남문.광명역세권1단지,"1,603","1,882",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),96,기아자동차후문.한소망교회,610,"1,715",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),97,창의경영고,207,"1,414",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),98,광명시여성비전센터,745,"2,987",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),99,소하2동행정복지센터.광명동굴길입구,774,"1,561",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),100,오리서원.충현중학교.광휘고등학교,266,699,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),101,기형도문학관.황용사,305,"2,803",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),102,이케아.롯데아울렛.광명점,510,"2,969",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),103,코스트코광명점,192,"1,048",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),104,KTX광명역8번출구,707,"1,472",2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),105,양지사거리.체육공원,83,125,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),106,뒷골,146,358,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),107,원가학,127,338,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),108,장절리,185,225,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),109,동창골,171,160,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),110,사들,62,105,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),111,온신초등학교앞,9,535,2022-09-03 10:18:19
2022-08,41110210,5633,5633번(노온사동~순복음교회),112,노온사동차고지,1,250,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),1,광명차고지,"1,224",7,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),2,하안버스공영차고지,"3,673",31,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),3,하안소방파출소,"10,873",162,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),4,광명농협,"12,206",485,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),5,독산동우시장.금천50플러스센터,"6,735","3,609",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),6,금천우체국,"6,147","4,277",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),7,문성초등학교,"2,946","3,487",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),8,구로디지털단지역,"3,875","22,735",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),9,동작상떼빌아파트,853,"1,077",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),10,대림동우체국,968,"2,312",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),11,흰돌교회,"1,107","1,976",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),12,대동초등학교,"1,304","2,707",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),13,대림동우성아파트,"3,084","1,451",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),14,신길5동새마을금고우리시장,"1,317",643,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),15,새길어린이집.신풍역3번출구,775,713,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),16,대길초등학교,"2,056",748,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),17,미보빌딩,"1,190",761,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),18,대방천사거리,466,679,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),19,보라매역.동작세무서,"3,351",662,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),20,강남중학교,"3,090",922,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),21,서울지방병무청앞,"1,689",751,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),22,공군호텔,"4,079","1,392",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),23,샛강역.앙카라공원,"4,055","4,877",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),24,진주아파트,634,"2,006",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),25,여의동주민센터,475,"3,439",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),26,63빌딩.가톨릭대학교여의도성모병원,"5,281","10,001",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),27,여의도중학교,143,"2,257",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),28,여의나루역,"2,026","5,466",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),29,여의도순복음교회,"2,835","4,267",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),30,여의도공원,"1,540",244,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),31,여의나루역,"8,173","1,073",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),32,여의도중학교,"1,532",843,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),33,63빌딩.가톨릭대학교여의도성모병원,"11,297","6,042",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),34,여의동주민센터,"1,897",918,2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),35,KBS별관,"8,146","3,386",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),36,공군호텔,"2,760","6,179",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),37,서울지방병무청,"1,569","3,361",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),38,대방천사거리,"1,189","4,031",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),39,보라매공원입구,579,"1,261",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),40,대길초등학교,373,"1,361",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),41,우성2차아파트,496,"1,820",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),42,새길어린이집.신풍역3번출구,421,"1,255",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),43,신길5동새마을금고,"1,114","1,679",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),44,대림동우성아파트,"2,669","2,182",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),45,대동초등학교,"3,821","1,487",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),46,흰돌교회,"1,575","1,005",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),47,대림동우체국,"1,567","1,090",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),48,서울영림초등학교,"3,257","1,384",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),49,구로디지털단지역,"15,533","2,673",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),50,문성초등학교,"2,913","3,529",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),51,금천우체국,"4,961","4,201",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),52,독산동우시장.금천50플러스센터,"3,062","5,055",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),53,광명농협,202,"14,757",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),54,하안소방파출소,141,"8,754",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),55,하안버스공영차고지,7,"2,213",2022-09-03 10:18:19
2022-08,11110451,5634,5634번(광명공영차고지~여의도),56,광명공영차고지종점,1,569,2022-09-03 10:18:19
2022-08,11110054,571,571번(가산동~기자촌),1,가산동기점,"1,482",13,2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),2,한일유엔아이아파트,831,3,2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),3,디지털3단지.롯데정보통신,"1,402",12,2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),4,디지털3단지.영창실업,"1,514",640,2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),5,가산디지털단지역,"3,444","1,943",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),6,디지털3단지.월드벤처센터,"2,655",501,2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),7,디지털3단지사거리,"4,960","2,149",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),8,금천패션아울렛사거리.W몰,"5,313","1,802",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),9,디지털단지오거리,"4,944",708,2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),10,가리봉시장,"3,086",724,2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),11,구로4동자치회관,"3,909","1,378",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),12,구로시장,"1,878","2,166",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),13,구로4동우체국.고대구로병원정문,"6,272","2,282",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),14,구로119안전센터,"3,442","1,979",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),15,구로변전소.구로초등학교,"2,412","2,857",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),16,구로역.나인스애비뉴,"2,901","3,650",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),17,구로역.구로기계공구상가,"8,188","2,771",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),18,기업은행구로중앙지점,"3,075","1,323",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),19,갈산초등학교정문,"3,093","2,089",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),20,목동14단지,"1,300","1,631",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),21,양천공원,"7,434","3,976",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),22,목동중학교,"3,367","2,287",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),23,길훈로즈빌아파트,"5,070","3,216",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),24,목운초등학교.목운중학교,"8,695","7,074",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),25,목동운동장남문.아이스링크,"4,352","5,945",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),26,목동5단지C상가.목동운동장북문,"2,603","3,839",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),27,파리공원,"2,037","3,923",2022-09-03 10:18:18
2022-08,11110054,571,571번(가산동~기자촌),28,목동5단지B상가.목5동주민센터,"3,608","3,541",2022-09-03 10:18:18
